gameid,title,developers,publishers,genres,supported_languages,release_date,platform
435069,Cymatically Muffed,['Kelsam'],['Kelsam'],"[""Shoot 'em up""]",,2021-04-28,xbox
435052,Bloons TD 6,['Ninja Kiwi'],['Ninja Kiwi'],"['Strategy', 'Tower Defence']",,2021-04-07,xbox
434768,Skyland: Heart of the Mountain,['Cordelia Games'],['Artifex Mundi'],"['Adventure', 'Point & Click']",,2021-04-09,xbox
5385,PAC-MAN GHOSTLY ADV,['Namco Bandai Games'],['Namco Bandai Games'],"['Action', 'Adventure', 'platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",,xbox
2085,Naruto Storm 2,,['Namco Bandai Games'],"['Action', 'Adventure', 'fighting']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",,xbox
434769,Ravensword: Shadowlands,['Crescent Moon Games'],['Ratalaika Games'],"['Action-RPG', 'Role Playing', 'Open World']",,2021-04-09,xbox
434952,Kingdom of Arcadia,"['Spoonbox Studio', 'Ratalaika Games']",['eastasiasoft'],['Platformer'],,2021-04-14,xbox
19581,Rise of Nations: Extended Edition,"['SkyBox Labs', 'Big Huge Games']",['Xbox Game Studios'],"['Strategy', 'Real Time']","['French', 'Spanish', 'German', 'Italian']",2017-09-14,xbox
432464,Pillars of Eternity 2: Deadfire - Ultimate Edition,['Obsidian Entertainment'],['Versus Evil'],"['Role Playing', 'Turn Based', 'Real Time']",,2021-03-25,xbox
434200,SturmFront - The Mutant War: Ubel Edition,['Andrade Games'],['Red Art Games'],"[""Shoot 'em up""]",,2021-04-02,xbox
424326,Spacebase Startopia,['Realmforge Studios'],['Kalypso Media'],['Management'],,2021-03-26,xbox
433807,Last Oasis,['Donkey Crew'],['Donkey Crew'],"['Survival', 'Open World', 'MMO']",,2021-03-26,xbox
426545,BALAN WONDERWORLD,['Balan Company'],['Square Enix'],['Platformer'],,2021-03-26,xbox
433573,Yakuza 6: The Song of Life,['Ryu Ga Gotoku Studio'],['SEGA'],"['Action-Adventure', 'Open World']",,2021-03-25,xbox
430924,Clea 2,['InvertMouse'],['InvertMouse'],['Adventure'],,2021-03-25,xbox
432465,Supraland,['Supra Games'],['Humble Games'],"['First Person Shooter', 'Puzzle', 'Platformer', 'Metroidvania']",,2021-03-25,xbox
432427,Tinker Racers,['Rumbora Party Games'],['QUByte Interactive'],"['Arcade Racing', 'Automobile']",,2021-03-25,xbox
2695,THE KING OF FIGHTERS XIII,['SNK'],['SNK'],['fighting'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (simplified)']",2012-08-07,xbox
430754,Lost Words: Beyond the Page,['Sketchbook Games'],"['Modus Games', 'Maximum Games']",['Platformer'],,2021-04-06,xbox
2472,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,['SNK'],['SNK'],['Classics'],"['Japanese', 'Korean']",2010-11-03,xbox
427884,Sanity of Morris,['Alterego Games'],['Stickylock'],['Adventure'],,2021-03-23,xbox
428350,Angry Video Game Nerd I & II Deluxe,['FreakZone Games'],['Screenwave Media'],"['Platformer', 'Collection']",,2021-03-19,xbox
433072,Yoko & Yuki: Dr. Rat's Revenge,['Hoodoo Bear'],['ChiliDog Interactive'],['Platformer'],,2021-04-09,xbox
432946,Cozy Grove,['Spry Fox'],['The Quantum Astrophysicists Guild'],['Simulation'],,2021-04-08,xbox
432446,Chess Knights: Viking Lands,['Minimol Games'],['QUByte Interactive'],['Puzzle'],,2021-03-18,xbox
432831,Empire of Sin,['Romero Games'],"['Paradox Interactive', 'PLAION']","['Strategy', 'Management', 'Turn Based']",,2021-03-18,xbox
432433,Acalesia,['BAkau'],['Victory Road'],['Platformer'],,2021-04-01,xbox
432434,Die With Glory,['Veslo Games'],['ChiliDog Interactive'],"['Adventure', 'Point & Click']",,2021-03-26,xbox
430889,What The Dub?!,"['Wide Right Interactive', 'Mark Zorn', 'Kurt Wojda']",['Wide Right Interactive'],['Party'],,2021-04-08,xbox
430876,Space Robinson,['Luxorix Games'],['Crytivo'],"[""Shoot 'em up""]",,2021-03-19,xbox
16626,The Great Wobo Escape,['gamifi.cc games'],['gamifi.cc games'],['Indie'],,2017-03-07,xbox
184210,Revenant Saga,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],2019-04-17,xbox
20021,TorqueL -Physics Modified Edition-,['FullPowerSideAttack.com'],['FullPowerSideAttack.com'],"['Puzzle', 'Platformer']",['Japanese'],2017-10-18,xbox
14490,Gears of War 4,['The Coalition'],['Microsoft Studios'],['shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2016-10-11,xbox
143335,Asdivine Hearts,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],2018-07-06,xbox
330420,Apocalipsis: The Tree of the Knowledge of Good and Evil,['Punch Punk Games'],['Klabater'],"['Adventure', 'Point & Click']",,2019-09-06,xbox
423708,Blacksmith of the Sand Kingdom,['Rideon'],['KEMCO'],"['Role Playing', 'Turn Based']",,2021-01-07,xbox
393038,Mafia II: Definitive Edition,"['Hangar 13', '2K Czech']",['2K Games'],"['Third Person Shooter', 'Open World']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-05-19,xbox
394315,Skelattack,['Ukuza'],['Konami Digital Entertainment'],['Platformer'],,2020-06-02,xbox
432447,Mundaun,['Hidden Fields'],['Annapurna Interactive'],['Adventure'],,2021-03-16,xbox
432422,Gangsta Paradise,['Prison Games'],['Prison Games'],"[""Shoot 'em up""]",,2021-03-19,xbox
395384,Double Dragon 4,['Arc System Works'],['Arc System Works'],"[""Beat 'em up""]",,2020-06-11,xbox
432467,Sumatra: Fate of Yandi,['Cloak and Dagger Games'],['Ratalaika Games'],"['Adventure', 'Point & Click']",,2021-03-19,xbox
160008,Twin Robots: Ultimate Edition,['Thinice Games'],['Ratalaika Games'],['Platformer'],,2018-08-29,xbox
416830,Haven,['The Game Bakers'],['The Game Bakers'],"['Role Playing', 'Turn Based']",,2020-12-03,xbox
24405,Forza Horizon 4,"['Playground Games', 'Panic Button']",['Xbox Game Studios'],"['Simulation Racing', 'Battle Royale', 'Automobile', 'Open World']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2018-10-02,xbox
16360,Halo Wars 2,"['Creative Assembly', 'Halo Studios']",['Microsoft Studios'],"['strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2017-02-21,xbox
504001,Evil Dead: The Game,['Boss Team Games'],['Saber Interactive'],"['Third Person Shooter', 'Action Horror']",,2022-05-13,xbox
413019,Nexoria: Dungeon Rogue Heroes,['TERNOX'],['TERNOX'],"['Role Playing', 'Roguelite', 'Turn Based']",,2020-10-14,xbox
391935,Ultimate Fishing Simulator,['Bit Golem'],['PlayWay S.A.'],"['Sports', 'Fishing']",,2020-05-29,xbox
390622,Island Saver,['Stormcloud Games'],['National Westminster Bank'],['Simulation'],"['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",2020-05-13,xbox
392337,Endless Legend,['Amplitude Studios'],['SEGA'],"['Strategy', 'Turn Based']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Polish']",2020-05-12,xbox
390954,Formula Retro Racing,['Repixel8'],['Repixel8'],"['Arcade Racing', 'Automobile']",,2020-05-15,xbox
391885,Tacticool Champs,['Awesome Industries'],['Awesome Industries'],"[""Shoot 'em up""]","['French', 'Spanish', 'German', 'Korean', 'Chinese (simplified)', 'Polish']",2020-05-15,xbox
391636,Duke of Defense,['Sebastian Nigro'],['Hitcents'],"['Hack & Slash', 'Tower Defence']",,2020-05-08,xbox
390966,Task Force Kampas,"['eastasiasoft', 'Casiopea Wave']",['eastasiasoft'],"[""Shoot 'em up""]",,2020-05-06,xbox
390953,Demon's Tier+,"['Diabolical Mind', 'COWCAT']",['COWCAT'],"['Roguelite', 'Dungeon Crawler']","['French', 'Spanish', 'German']",2020-06-10,xbox
390838,Potata: fairy flower,['Potata Company'],['Sometimes You'],"['Puzzle', 'Platformer']",,2020-05-13,xbox
390837,Zombies ruined my day,['Mancebo Games'],['Rendercode Games'],['Action'],,2020-05-06,xbox
390677,Ghost Sweeper,['7 Raven Studios'],['Totalconsole'],['Platformer'],,2020-04-04,xbox
385732,Help Will Come Tomorrow,['Arclight Creations'],['Klabater'],"['Survival', 'Management']",,2020-04-22,xbox
388070,Sin Slayers: Enhanced Edition,"['Goonswarm', 'Samustai']",['Black Tower'],"['Role Playing', 'Roguelite', 'Turn Based']","['Japanese', 'French', 'German', 'Russian', 'Chinese (simplified)']",2020-05-08,xbox
157430,DayZ (Game Preview),['Bohemia Interactive'],['Bohemia Interactive'],"['First Person Shooter', 'Third Person Shooter', 'Survival', 'Open World', 'MMO']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2019-03-27,xbox
185495,DragonFangZ - The Rose＆Dungeon of Time,,,,"['Japanese', 'Chinese (simplified)']",2019-05-10,xbox
23441,DRAGON BALL FIGHTERZ,['Arc System Works Co.'],['BANDAI NAMCO Entertainment'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2018-01-26,xbox
179623,DEAD OR ALIVE 6,['KOEI TECMO GAMES CO. LTD.'],['KOEI TECMO GAMES CO. LTD.'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)']",2019-03-01,xbox
8525,Borderlands 2,['gearbox software'],['2K Games'],['shooter'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch']",2015-03-24,xbox
386291,Overcooked! 2,"['Ghost Town Games', 'Team17 Software']",['Team17 Digital Ltd'],['Indie'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Polish']",2020-04-02,xbox
139256,ONRUSH,['Codemasters'],"['Deep Silver', 'Codemasters']","['Arcade Racing', 'Automobile', 'Vehicular Combat']","['French', 'Spanish', 'German', 'Italian', 'Polish', 'Portuguese (Brazil)']",2018-06-05,xbox
386724,Hotline Miami Collection,['Dennaton Games'],['Devolver Digital'],"['Action', 'Collection']","['French', 'Spanish', 'German', 'Russian', 'Polish', 'Portuguese (Brazil)']",2020-04-07,xbox
386268,RESIDENT EVIL RESISTANCE,"['Capcom Entertainment', 'NeoBards Entertainment']",['Capcom Entertainment'],['Action Horror'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-04-03,xbox
19929,Firefighters: Airport Fire Department,"['VIS Games', 'Kittehface Software']",['United Independent Entertainment'],"['Simulation', 'Sandbox']","['French', 'Spanish', 'German', 'Italian']",2017-09-28,xbox
385534,ONE PIECE: PIRATE WARRIORS 4,['Omega Force'],['Bandai Namco Entertainment'],['Hack & Slash'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-03-27,xbox
385526,Convoy: A Tactical Roguelike,['Convoy Games'],['Triangle Studios'],"['Roguelite', 'Strategy', 'Real Time']",,2020-04-08,xbox
385069,The Surge 2,['Deck13 Interactive'],"['Focus Entertainment', 'Maximum Games']","['Action-RPG', 'Role Playing']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-03-19,xbox
384892,Levelhead,['Butterscotch Shenanigans'],['Butterscotch Shenanigans'],"['Platformer', 'Sandbox']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2020-04-30,xbox
384688,Deep Sky Derelicts: Definitive edition,['Snowhound Games'],['1C Entertainment'],"['Role Playing', 'Roguelite', 'Turn Based']",,2020-03-24,xbox
384412,Mekorama,"['Martin Magni', 'Ratalaika Games']",['Rainy Frog'],['Puzzle'],,2020-03-26,xbox
384210,MY HERO ONE'S JUSTICE 2,['BYKING Studios'],['Bandai Namco Entertainment'],['Fighting'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Portuguese (Brazil)']",2020-03-13,xbox
1411,Mad Tracks,['Load'],['Microsoft Studios'],"['Racing', 'sports', 'Flying']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean']",2007-05-30,xbox
383835,Let's Sing Country,['Voxler'],['Deep Silver'],['Music & Rhythm'],"['German', 'Italian']",2019-10-25,xbox
383981,Ritual Crown of Horns,['Draw Distance'],['Feardemic'],"[""Shoot 'em up""]","['French', 'Spanish', 'German', 'Italian', 'Russian']",2020-03-13,xbox
381367,MX Nitro,['saber interactive'],['Miniclip SA'],['sports'],"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish', 'Portuguese (Brazil)']",2017-02-14,xbox
379884,Wasteland Remastered,"['Interplay', 'inXile Entertainment', 'Krome Studios']",['Xbox Game Studios'],"['Role Playing', 'Turn Based']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2020-02-25,xbox
378970,ONE PUNCH MAN: A HERO NOBODY KNOWS,['Spike Chunsoft'],['Bandai Namco Entertainment'],['Fighting'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2020-02-28,xbox
374341,60 Seconds!,['Robot Gentleman Studios'],['Robot Gentleman Studios'],['strategy'],"['Japanese', 'French', 'Spanish', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Portuguese (Brazil)']",2020-03-06,xbox
374328,Uncharted Tides: Port Royal,['Cordelia Games'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",2020-02-21,xbox
374040,DOUBLE DRAGON II: The Revenge,"['I.T.L.', 'Technos Japan']",['Arc System Works'],"[""Beat 'em up""]","['Japanese', 'Korean', 'Chinese (simplified)']",2020-04-16,xbox
374015,KINGDOM HEARTS - HD 1.5+2.5 ReMIX -,['Square Enix'],['Square Enix'],"['Action-RPG', 'Role Playing', 'Collection']","['French', 'Spanish', 'German', 'Italian']",2020-02-18,xbox
374039,DOUBLE DRAGON III: The Sacred Stones,"['I.T.L.', 'East Technology']",['Arc System Works'],"[""Beat 'em up""]","['Japanese', 'Korean', 'Chinese (simplified)']",2020-04-16,xbox
19469,Maize,['Finish Line Games'],['Finish Line Games'],['Adventure'],"['French', 'Spanish', 'German', 'Russian', 'Portuguese (Brazil)']",2017-09-12,xbox
18988,Eventide 2: Sorcerer's Mirror,['The House of Fables'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",2017-08-25,xbox
372285,Fishing Sim World: Pro Tour,['Dovetail Games'],"['Dovetail Games', 'Maximum Games']",['sports'],"['French', 'Spanish', 'German', 'Russian', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-01-30,xbox
372066,Top Run,['Katata Games'],['Fantastico Studio'],['Platformer'],,2020-01-31,xbox
2638,BloodRayne: Betrayal,['Abstraction Games'],['Majesco'],"['Action', 'Adventure', 'platformer']","['French', 'Spanish', 'German', 'Italian']",2011-09-07,xbox
21484,Future War: Reborn,['Guangzhou Good Network Technology'],['E-Home Entertainment'],"[""Shoot 'em up""]",['Chinese (simplified)'],2017-12-20,xbox
23283,AO Tennis,['Big Ant Studios'],['Big Ant Studios'],"['Sports', 'Tennis']",,2018-04-30,xbox
23686,ACA NEOGEO BLAZING STAR,"['Yumekobo', 'HAMSTER Corporation']",['HAMSTER Corporation'],"[""Shoot 'em up""]","['Japanese', 'Spanish', 'German', 'Italian']",2018-02-08,xbox
369905,Sherlock Holmes: Crimes and Punishments Redux,['Frogwares'],['Frogwares'],"['Adventure', 'Point & Click']","['French', 'Spanish', 'German', 'Italian', 'Russian']",2020-01-15,xbox
23982,ACA NEOGEO MAGICAL DROP III,"['Data East', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Puzzle'],"['Japanese', 'Spanish', 'German', 'Italian']",2018-02-22,xbox
337424,ACA NEOGEO THE ULTIMATE 11: SNK FOOTBALL CHAMPIONSHIP,"['SNK', 'HAMSTER Corporation']",['HAMSTER Corporation'],"['Sports', 'Football']","['Japanese', 'Spanish', 'German', 'Italian']",2019-02-28,xbox
138155,Knights of Pen and Paper +1 Deluxier Edition,"['Behold Studios', 'Seaven Studio']",['Plug In Digital'],"['Role Playing', 'Turn Based', 'Card & Board']","['French', 'Spanish', 'German', 'Italian', 'Portuguese (Brazil)']",2018-05-30,xbox
359463,Dragon Sinker: Descendants of Legend,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],2020-01-08,xbox
135328,Dead Ahead: Zombie Warfare,['Mobirate'],['Mobirate'],"['Strategy', 'Tower Defence']","['French', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)']",2018-04-06,xbox
336954,Five Nights at Freddy's 2,['ScottGames'],"['Clickteam', 'Maximum Games']",['Action'],,2019-11-29,xbox
358548,ACA NEOGEO SAMURAI SHODOWN V SPECIAL,"['SNK', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Fighting'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-12-20,xbox
359243,DreamBall,['Rampage Game Studio'],['JanduSoft'],"['Sports', 'Football']",,2020-01-24,xbox
334371,Offroad Racing - Buggy X ATV X Moto,['Artefacts Studio'],['Microids'],"['Simulation Racing', 'Automobile', 'Sports', 'Motocross']","['French', 'Spanish', 'German', 'Italian']",2020-02-04,xbox
1795,Kane & Lynch 2,['io interactive'],['Square Enix'],"['Action', 'Adventure', 'shooter']","['Japanese', 'French', 'Spanish', 'Italian']",2011-02-08,xbox
1694,Supreme Commander 2,['Gas Powered Games'],['Square Enix'],"['Action', 'Adventure', 'strategy', 'Simulation']","['Japanese', 'French', 'Spanish', 'German', 'Italian']",2010-03-17,xbox
17854,Micro Machines World Series,['Codemasters Racing Studio'],['Codemasters'],['Racing'],"['French', 'Spanish', 'German', 'Italian']",2017-06-30,xbox
167548,ACA NEOGEO MAGICAL DROP III,"['Data East', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Puzzle'],"['Japanese', 'Spanish', 'German', 'Italian']",2018-10-26,xbox
358809,Pillars of Eternity: Hero Edition,,,,,2019-12-19,xbox
20880,Train Simulator World,,,,"['French', 'Spanish', 'German', 'Italian', 'Russian', 'Polish']",2017-09-15,xbox
2841,NBA ELITE 11,['EA Canada'],['Electronic Arts'],['sports'],"['Japanese', 'French', 'Spanish', 'German', 'Italian']",,xbox
32551,Darwin Project (Game Preview),['Scavengers Studio'],['Scavengers Studio'],['Battle Royale'],"['French', 'Spanish', 'German', 'Russian', 'Portuguese (Brazil)']",2020-01-14,xbox
337609,Pillars of Eternity II: Deadfire - Ultimate Edition,['Obsidian Entertainment'],['Versus Evil'],"['Role Playing', 'Turn Based', 'Real Time']","['French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2020-01-28,xbox
336020,ACA NEOGEO WORLD HEROES PERFECT,"['ADK', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Fighting'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-11-15,xbox
336777,Narcos: Rise of the Cartels,['Kuju'],['Curve Digital'],['strategy'],"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2019-11-22,xbox
335485,ACA NEOGEO METAL SLUG 5,"['SNK', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Run & Gun'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-11-08,xbox
335924,The Unicorn Princess,['Caipirinha Games'],"['Nacon', 'Toplitz Productions']","['Adventure', 'Sports', 'Equestrian Sports']",,2019-11-14,xbox
333970,ACA NEOGEO PUZZLE BOBBLE,"['Taito', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Puzzle'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-10-25,xbox
334467,Tracks - The Train Set Game,['Whoop Group'],['Excalibur Games'],['Sandbox'],,2019-11-14,xbox
335326,Garfield Kart Furious Racing,['Artefacts Studio'],"['Anuman Interactive', 'Maximum Games']","['Arcade Racing', 'Automobile']","['French', 'Spanish', 'German', 'Italian']",2019-11-19,xbox
332889,Ghostbusters: The Video Game Remastered,"['Terminal Reality', 'Saber Interactive']",['Mad Dog Games'],['Third Person Shooter'],,2019-10-04,xbox
334195,Farmer's Dynasty,['UMEO Studios'],['Toplitz Productions'],"['Simulation', 'Management']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2019-11-21,xbox
331143,ACA NEOGEO THE KING OF FIGHTERS 2002,"['Playmore', 'HAMSTER Corporation']",['HAMSTER Corporation'],['Fighting'],"['Japanese', 'Spanish', 'German', 'Italian']",2019-09-20,xbox
